id,kennel_id,name,address,city,state,zip_code,county,township,license_number,last_status,last_issued_license_year,last_license_class,details_url,created_at,updated_at
3084,5443,"P-Lou's Pet Resort",84 Carmona Rd,,PA,,MERCER,Liberty,06699,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5443,2025-12-18 15:26:30,2025-12-18 15:26:30
3085,11765,Pet Supplies Plus #0111,2471 East State Street,,PA,,MERCER,,12947,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11765,2025-12-18 15:26:32,2025-12-18 15:26:32
3086,6272,Petco #2861,1145 N Hermitage Rd,,PA,,MERCER,,07506,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/6272,2025-12-18 15:26:44,2025-12-18 15:26:44
3087,12265,Poplar Forest Kennels,189 Black Run Road,,PA,,MERCER,Liberty,13441,Closed - Voluntarily,2023,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/12265,2025-12-18 15:26:47,2025-12-18 15:26:47
3088,1632,Purrfect Place Boarding Kennel,38 Ball Hill Road,,PA,,MERCER,Sugar Grove,02709,Closed - Voluntarily,2019,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1632,2025-12-18 15:27:16,2025-12-18 15:27:16
3089,17190,R & R Retrievers,226 Donation Road,,PA,,MERCER,Hemfield,17328,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17190,2025-12-18 15:27:37,2025-12-18 15:27:37
3090,17075,"R & T's Country Boarding Kennel, LLC",20 Schaller Road,,PA,,MERCER,Delaware,17213,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17075,2025-12-18 15:27:37,2025-12-18 15:27:37
3091,18145,Rock Oak Farm,294 Cochran Road,,PA,,MERCER,Delaware,18280,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18145,2025-12-18 15:27:37,2025-12-18 15:27:37
3092,3480,Rocking K Kennel,621 Conneaut Lake Rd,,PA,,MERCER,Sugar Grove,04801,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3480,2025-12-18 15:27:45,2025-12-18 15:27:45
3093,18651,Roy Byler,44 Babcock Road,,PA,,MERCER,Otter Creek,18785,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18651,2025-12-18 15:27:55,2025-12-18 15:27:55
3094,3417,"Shallow Creek Kennels, Inc",6572 Seneca Road,,PA,,MERCER,South Pymatuning,04738,Open,2026,DK5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3417,2025-12-18 15:28:00,2025-12-18 15:28:00
3095,1635,Shenango Valley Animal Shelter,2599 Broadway Rd,,PA,,MERCER,Hermitage,02712,Closed - Voluntarily,2018,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1635,2025-12-18 15:28:05,2025-12-18 15:28:05
3096,15739,Shenango Valley Animal Shelter,2599 Broadway Rd,,PA,,MERCER,Hermitage,16880,Open,2026,MH: Municipal Holding Pen,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15739,2025-12-18 15:28:15,2025-12-18 15:28:15
3097,5441,ShihtzuFurbabies,259 Ligo Road,,PA,,MERCER,Cool Springs,06697,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5441,2025-12-18 15:28:16,2025-12-18 15:28:16
3098,3764,Stone Ridge Maltese,49 Silver Brook Ln,,PA,,MERCER,Findley,05079,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3764,2025-12-18 15:28:45,2025-12-18 15:28:45
3099,1636,Strayhaven Animal Shelter Inc,94 Donation Road,,PA,,MERCER,Hempfield,02715,Open,2026,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1636,2025-12-18 15:28:55,2025-12-18 15:28:55
3100,17292,Strayhaven Prison Program SCI Mercer,801 Mercer Pike,,PA,,MERCER,Mercer,17430,Closed - Voluntarily,2021,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17292,2025-12-18 15:29:09,2025-12-18 15:29:09
3101,18711,The Canine Cottage Grooming and Retreat LLC,3263 Hubbard-Middlesex Road,,PA,,MERCER,West Middlesex,18845,Open,2026,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18711,2025-12-18 15:29:24,2025-12-18 15:29:24
3102,17370,VetCor of Jamestown Road LLC,409 E. Jamestown Rd.,,PA,,MERCER,West Salem,17507,Closed - Voluntarily,2022,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17370,2025-12-18 15:29:25,2025-12-18 15:29:25
3103,17808,Wigglebutts CAD,3047 Main Street,,PA,,MERCER,West Middlesex,17944,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17808,2025-12-18 15:29:29,2025-12-18 15:29:29
3104,15810,Susan Yuhas,807 Honey Creek Road,,PA,,MIFFLIN,Brown,16949,Closed - Voluntarily,2018,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15810,2025-12-18 15:29:33,2025-12-18 15:29:33
3105,18807,Bark Yard Paws,961 Green Lane,,PA,,MIFFLIN,Brown,18941,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18807,2025-12-18 15:29:41,2025-12-18 15:29:41
3106,15926,Big Valley Puppies,35 Hillcrest Drive,,PA,,MIFFLIN,Union,17064,Open,2025,DK3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15926,2025-12-18 15:29:50,2025-12-18 15:29:50
3107,15841,Blue Ridge Shepherds,6418 US Hwy 522 S,,PA,,MIFFLIN,Oliver,16980,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15841,2025-12-18 15:29:52,2025-12-18 15:29:52
3108,17266,Der Hund Haus,102 Water Street,,PA,,MIFFLIN,Menno,17404,Closed - Voluntarily,2021,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17266,2025-12-18 15:30:03,2025-12-18 15:30:03
3109,17710,Dog Days Acres,170 Swamp Hollow Drive,,PA,,MIFFLIN,Union,17846,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17710,2025-12-18 15:30:09,2025-12-18 15:30:09
3110,15422,"E. J.'s Kennel",144 Appletree Lane,,PA,,MIFFLIN,Memo,16567,Closed - Voluntarily,2021,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15422,2025-12-18 15:30:12,2025-12-18 15:30:12
3111,17061,Furrball Alley,323 N. Grand Street,,PA,,MIFFLIN,Lewistown,17199,Closed - Voluntarily,2020,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17061,2025-12-18 15:30:19,2025-12-18 15:30:19
3112,18904,Hearts N Paws Puppies,5815 Old Stage Rd,,PA,,MIFFLIN,Decatur,19038,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18904,2025-12-18 15:30:20,2025-12-18 15:30:20
3113,18815,"Hostetler's Doxies",517 Treaster Valley Rd,,PA,,MIFFLIN,Armagh,18949,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18815,2025-12-18 15:30:25,2025-12-18 15:30:25
3114,18418,"Jack's Mountain Kennel",1000 Front Mountain Rd.,,PA,,MIFFLIN,Menno,18553,Open,2025,DK5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18418,2025-12-18 15:30:35,2025-12-18 15:30:35
3115,18229,"Jay's Puppy Kennel",136 White Oak Lane,,PA,,MIFFLIN,Union,18364,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18229,2025-12-18 15:30:40,2025-12-18 15:30:40
3116,17443,K & F Practice,4902 Front Mountain Rd.,,PA,,MIFFLIN,Union,17579,Closed - Voluntarily,2021,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17443,2025-12-18 15:30:56,2025-12-18 15:30:56
3117,15009,Jays Puppy Kennel,136 White Oak Lane,,PA,,MIFFLIN,Union,16159,Closed - Voluntarily,2021,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15009,2025-12-18 15:30:57,2025-12-18 15:30:57
3118,15692,Kauffman Kennel,1146 Honey Creek Road,,PA,,MIFFLIN,Armaugh,16834,Closed - Voluntarily,2019,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15692,2025-12-18 15:31:01,2025-12-18 15:31:01
3119,18598,Kennel at Strodes Run LLC,48 Kennel Lane,,PA,,MIFFLIN,Oliver,18732,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18598,2025-12-18 15:31:01,2025-12-18 15:31:01
3120,15275,King Mountain Doodles,70 King Mountain Drive,,PA,,MIFFLIN,Oliver,16423,Open,2026,CK5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15275,2025-12-18 15:31:10,2025-12-18 15:31:10
3121,17258,Little Brick Farm,160 Cattle Drive,,PA,,MIFFLIN,Oliver,17396,Open,2025,CK3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17258,2025-12-18 15:31:13,2025-12-18 15:31:13
3122,17643,Mountain Stream Pets,150 Mountain Stream Lane,,PA,,MIFFLIN,Unuon,17779,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17643,2025-12-18 15:31:20,2025-12-18 15:31:20
3123,17725,Mountain View Puppy Farmette,3025 Front Mountain Rd.,,PA,,MIFFLIN,Menno,17861,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17725,2025-12-18 15:31:21,2025-12-18 15:31:21
3124,18640,Not Your Average Weiner,96 Valley Trail,,PA,,MIFFLIN,Armagh,18774,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18640,2025-12-18 15:31:43,2025-12-18 15:31:43
3125,18823,Not Your Average Weiner,96 Valley Trail,,PA,,MIFFLIN,Armagh,18957,Open,2026,DK1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18823,2025-12-18 15:31:59,2025-12-18 15:31:59
3126,1642,Old Acres Kennels,510 Woodland Rd,,PA,,MIFFLIN,Brown,02741,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1642,2025-12-18 15:32:10,2025-12-18 15:32:10
3127,1644,Old Park Grooming and kennels,30 Sparky Ln,,PA,,MIFFLIN,Derry Twp,02752,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1644,2025-12-18 15:32:11,2025-12-18 15:32:11
3128,10143,One Dog at a Time,225 Meadow Woods Dr,,PA,,MIFFLIN,,11335,Closed - Voluntarily,2023,NP: Non-Profit,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/10143,2025-12-18 15:32:11,2025-12-18 15:32:11
3129,18031,One Dog At A Time 2,195 Meadow Woods Dr.,,PA,,MIFFLIN,Granville,18167,Open,2025,SPCA: Society for the Prevention of Cruelty to Animals,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18031,2025-12-18 15:32:15,2025-12-18 15:32:15
3130,17262,Peaceful Acres,412 Locke Mills Road,,PA,,MIFFLIN,Armagh,17400,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17262,2025-12-18 15:32:29,2025-12-18 15:32:29
3131,17052,Peachey Kennels,755 Knepp Road,,PA,,MIFFLIN,Menno,17190,Closed - Voluntarily,2024,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17052,2025-12-18 15:32:50,2025-12-18 15:32:50
3132,17133,"Peachey's Kennel",388 Belleville Lane,,PA,,MIFFLIN,Union,17271,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17133,2025-12-18 15:33:11,2025-12-18 15:33:11
3133,15105,"Peachy Kennel's",29 Peight Dr,,PA,,MIFFLIN,Union,16254,Closed - Voluntarily,2017,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15105,2025-12-18 15:33:26,2025-12-18 15:33:26
3134,17174,Pencroft Farm and Kennel,43 Starlight Lane,,PA,,MIFFLIN,Union,17312,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17174,2025-12-18 15:33:27,2025-12-18 15:33:27
3135,3344,Rescue Our Furry Friends,120 Hoss Drive,,PA,,MIFFLIN,Granville,04665,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3344,2025-12-18 15:33:31,2025-12-18 15:33:31
3136,1645,River Front Boarding Kennel,82 Norton Rd,,PA,,MIFFLIN,Wayne,02754,Closed - Voluntarily,2021,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1645,2025-12-18 15:33:31,2025-12-18 15:33:31
3137,1647,Seavaridge,1350 Big Ridge Rd,,PA,,MIFFLIN,Granville Twp,02759,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1647,2025-12-18 15:33:59,2025-12-18 15:33:59
3138,1651,Stoney Hill Kennel,100 Stoney Hill,,PA,,MIFFLIN,Armagh Twp,02764,Open,2025,CK5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1651,2025-12-18 15:34:13,2025-12-18 15:34:13
3139,17862,Strodes Run Kennel LLC,48 Kennel Lane,,PA,,MIFFLIN,Oliver,17998,Closed - Voluntarily,2024,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17862,2025-12-18 15:34:18,2025-12-18 15:34:18
3140,3217,Strodes Run Kennels,48 Kennel Ln,,PA,,MIFFLIN,Oliver,04535,Closed - Voluntarily,2022,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3217,2025-12-18 15:34:21,2025-12-18 15:34:21
3141,15405,"Swarey's Kennel, LLC",2594 State Route 655,,PA,,MIFFLIN,,16550,Closed - Voluntarily,2023,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15405,2025-12-18 15:34:47,2025-12-18 15:34:47
3142,14991,The Good Dog Center LLC,1611 Big Ridge Road,,PA,,MIFFLIN,Derry,16141,Closed - Voluntarily,2020,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/14991,2025-12-18 15:34:49,2025-12-18 15:34:49
3143,3010,Walnut Grove Kennel,107 Walnut Grove Ln,,PA,,MIFFLIN,Union Twp,04299,Open,2026,CK5: 251-500 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3010,2025-12-18 15:35:04,2025-12-18 15:35:04
3144,17122,Walnut Grove Kennel II,107 Walnut Grove Lane,,PA,,MIFFLIN,Union,17260,Open,2026,DK3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17122,2025-12-18 15:35:08,2025-12-18 15:35:08
3145,15254,Whispering Brook Puppies,51 Springwood Dr,,PA,,MIFFLIN,Decatur,16402,Open,2025,CK3: 101-150 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15254,2025-12-18 15:35:26,2025-12-18 15:35:26
3146,17977,William R. Zook,"60 Zook's Orchard Lane",,PA,,MIFFLIN,Union,18113,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17977,2025-12-18 15:35:34,2025-12-18 15:35:34
3147,15738,Yoder Kennel,1043 A Old Three Cent Lane,,PA,,MIFFLIN,Brown,16879,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15738,2025-12-18 15:35:49,2025-12-18 15:35:49
3148,18128,127 Project LLC dba Poconos Barking Lot,211 Friemann Lane,,PA,,MONROE,Hamilton,18263,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18128,2025-12-18 15:36:14,2025-12-18 15:36:14
3149,4045,Animal Welfare Society of Monroe,3129 Godfrey Ridge Road,,PA,,MONROE,Stroudsburg,05337,Open,2025,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/4045,2025-12-18 15:36:20,2025-12-18 15:36:20
3150,1672,Barking Lot,211 Friemann Ln.,,PA,,MONROE,Hamilton,02785,Closed - Voluntarily,2022,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1672,2025-12-18 15:36:31,2025-12-18 15:36:31
3151,5623,Bed & Biscuits Daycare,940 F Ann St,,PA,,MONROE,Stroudsburg,06876,Closed - Voluntarily,2018,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5623,2025-12-18 15:36:40,2025-12-18 15:36:40
3152,18593,Boost 4 Paws,344 Stroud Mall Road,,PA,,MONROE,Stroud,18727,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18593,2025-12-18 15:36:51,2025-12-18 15:36:51
3153,13015,Brookside Pups and Stuff LLC,246 Stadden Rd,,PA,,MONROE,Pocono,14183,Open,2025,K4: 151-250 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/13015,2025-12-18 15:36:55,2025-12-18 15:36:55
3154,17204,Camp 4 Paws,945 Silver Spring Blvd.,,PA,,MONROE,Polk,17342,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17204,2025-12-18 15:37:06,2025-12-18 15:37:06
3155,1655,"Camp KCS, Inc.",1647 Long Pond Road,,PA,,MONROE,Tunkhannock,02768,Open,2026,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1655,2025-12-18 15:37:13,2025-12-18 15:37:13
3156,3941,Camp Papillon Animal Shelter,128 Brainerd Lane,,PA,,MONROE,Stroud,05242,Open,2025,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3941,2025-12-18 15:37:16,2025-12-18 15:37:16
3157,18847,Camp Papillon Animal Shelter,128 Brainerd Ln,,PA,,MONROE,,18981,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18847,2025-12-18 15:37:29,2025-12-18 15:37:29
3158,1658,Country Way Kennel II,178 Neyhart Road,,PA,,MONROE,Hamilton,02771,Closed - Voluntarily,2022,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1658,2025-12-18 15:37:36,2025-12-18 15:37:36
3159,3866,Creature Comforts Veterinary Service,P.O. Box 700,,PA,,MONROE,,05181,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3866,2025-12-18 15:38:02,2025-12-18 15:38:02
3160,18406,Creature Comforts Veterinary Service,822 Route 115,,PA,,MONROE,Ross and Hamilton,18541,Open,2025,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18406,2025-12-18 15:38:22,2025-12-18 15:38:22
3161,1662,Gate House Kennel,252 Airport Road,,PA,,MONROE,Smithfield,02775,Open,2025,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1662,2025-12-18 15:38:27,2025-12-18 15:38:27
3162,18271,Geisterwolfe Shepherds,537 Poplar Creek Road,,PA,,MONROE,Chestnut Hill,18406,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18271,2025-12-18 15:38:27,2025-12-18 15:38:27
3163,5919,"Hope for Hannah Rescue, Inc",334 Hyland Drive,,PA,,MONROE,Hamilton,07166,Open,2025,HS: Humane Society,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5919,2025-12-18 15:38:34,2025-12-18 15:38:34
3164,7843,House of Paws,203 Rte 196,,PA,,MONROE,,09052,Closed - Voluntarily,2022,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/7843,2025-12-18 15:38:36,2025-12-18 15:38:36
3165,17152,Inner Outer Utopia Pet Care,115 Clint Lane,,PA,,MONROE,Hamilton,17290,Open,2025,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17152,2025-12-18 15:38:50,2025-12-18 15:38:50
3166,17169,K,911 Fairview Circle,,PA,,MONROE,Chestnut Hill,17307,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17169,2025-12-18 15:39:16,2025-12-18 15:39:16
3167,15253,K9 Proving Ground,159 Colony Vlg,,PA,,MONROE,Price,16401,Closed - Voluntarily,2020,BK3: 26 or more dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15253,2025-12-18 15:39:26,2025-12-18 15:39:26
3168,18772,Koa & Co. Doggie Daycare,2230 Milford Rd.,,PA,,MONROE,East Stroudsburg,18906,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/18772,2025-12-18 15:39:35,2025-12-18 15:39:35
3169,17698,"Melissa's Pet Sitting",601 Cranberry Road,,PA,,MONROE,Stoud,17834,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17698,2025-12-18 15:39:40,2025-12-18 15:39:40
3170,1666,Merwine Dog Kennels,373 Evergreen Hollow Rd.,,PA,,MONROE,Chestnuthill,02779,Open,2026,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1666,2025-12-18 15:39:41,2025-12-18 15:39:41
3171,15243,Michael Family Kennel,1296 Lower Smith Gap Road,,PA,,MONROE,Eldred,16391,Closed - Voluntarily,2019,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15243,2025-12-18 15:39:47,2025-12-18 15:39:47
3172,17774,Mine and Yorkies LLC,5384 Cherry Valley Rd.,,PA,,MONROE,Hamilton,17910,Open,2026,K2: 51-100 dogs per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/17774,2025-12-18 15:39:57,2025-12-18 15:39:57
3173,1667,Pet Corral,109 Terrace Dr.,,PA,,MONROE,Stroud,02780,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1667,2025-12-18 15:40:13,2025-12-18 15:40:13
3174,11785,Pet Supplies Plus #9032,101 Pocono Commons,,PA,,MONROE,,12967,Open,2026,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/11785,2025-12-18 15:40:13,2025-12-18 15:40:13
3175,15575,Pet Valu 5164,300 Commerce Blvd,,PA,,MONROE,,16719,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/15575,2025-12-18 15:40:15,2025-12-18 15:40:15
3176,16012,Pet Valu 5196,3236 Route 940,,PA,,MONROE,,17149,Closed - Voluntarily,2020,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/16012,2025-12-18 15:40:40,2025-12-18 15:40:40
3177,3551,Petsmart Inc #1579,139 Radio Dr,,PA,,MONROE,,04872,Open,2025,K1: 50 dogs or less per year,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/3551,2025-12-18 15:40:48,2025-12-18 15:40:48
3178,1668,Poco Kennel,113 Capone Lane,,PA,,MONROE,Hamilton,02781,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1668,2025-12-18 15:40:56,2025-12-18 15:40:56
3179,5510,Pocono Bed & Biscuits Dog Hotel,940 F Ann Street,,PA,,MONROE,Stroudsburg,06766,Open,2025,BK2: 11-25 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/5510,2025-12-18 15:40:58,2025-12-18 15:40:58
3180,1669,Pocono Creek Pet Center,255 Stadden Road,,PA,,MONROE,,02782,Closed - Voluntarily,2023,BK1: 1-10 dogs at any time,https://www.pda.pa.gov/PADogLawPublicKennelInspectionSearch/KennelInspections/Details/1669,2025-12-18 15:41:21,2025-12-18 15:41:21
